295,-1.099749499
296,-1.005505068
297,-0.8989420436
298,-1.067245877
299,-1.072009208
300,-0.8964882256
301,-0.9146684325
302,-0.8881307039
303,-0.8468810619
304,-1.002425334
305,-0.9967306938
306,-0.8808900448
307,-1.06507098
308,-1.081759848
309,-1.113433255
310,-1.202482824
311,-0.8562666737
312,-0.9288519498
313,-1.152861074
314,-0.9173074938
315,-0.8421951376
316,-0.9967926302
317,-0.9939133632
318,-0.9845395113
319,-0.9478179192
320,-0.9156222558
321,-0.9234796018
322,-0.9957293676
323,-1.117136308
324,-0.6948163237
325,-0.9828331494
326,-0.9595711869
327,-1.07065063
328,-0.9813641736
329,-1.093347293
330,-1.007338993
331,-0.9609579108
332,-1.056897848
333,-0.905104185
334,-0.9214788025
335,-0.9820871765
336,-1.034265613
337,-0.9340812833
338,-0.8220963603
339,-0.9778653783
340,-1.061969235
341,-0.9890750286
342,-1.041372741
343,-1.101913868
344,-1.015960088
345,-0.8395268877
346,-1.007071276
347,-1.149105348
348,-0.9182133577
349,-1.12714545
350,-1.094859956
351,-1.126524487
352,-0.8447071823
353,-0.982926944
354,-1.097382508
355,-1.016546778
356,-0.9953894103
357,-1.030692899
358,-1.013181592
359,-0.8246397916
360,-0.9425513728
361,-0.9788114885
362,-0.9208438167
363,-1.002175158
364,-0.9854955888
365,-0.8657838353
366,-1.162484841
367,-0.9956741494
368,-0.8349076726
369,-0.9844694902
370,-1.056496174
371,-1.065522245
372,-1.062601537
373,-0.9756466089
374,-0.9151977616
375,-0.8669628483
376,-0.9504337171
377,-0.9814295527
378,-1.088598808
379,-1.164642775
380,-0.9678302235
381,-0.8859341285
382,-0.9908791384
383,-1.122798158
384,-0.9344689196
385,-0.9418173461
386,-1.260382637
387,-0.9482797628
388,-0.9105206682
389,-0.9227252692
390,-1.088224419
391,-0.9909595823
392,-0.8474434988
393,-0.8262171232
394,-1.111237282
395,-1.049156701
396,-0.9688748022
397,-0.9374626503
398,-1.250507002
399,-0.8219699276
400,-1.010819463
401,-1.108825112
402,-1.066959946
403,-0.8978898118
404,-1.0211873
405,-0.9795369813
406,-1.089476614
407,-0.8550208925
408,-0.9939110019
409,-0.8427678582
410,-0.9235112462
411,-1.058317812
412,-0.8438995481
413,-0.8593115156
414,-0.9212371121
415,-1.045432104
416,-1.00378814
417,-0.9027399816
418,-1.059329088
419,-1.05425783
420,-1.142099847
421,-0.9321235806
422,-1.031645537
423,-1.048757446
424,-0.8756620947
425,-0.9048631871
426,-0.9974095661
427,-0.9735593952
428,-1.024369696
429,-1.017957849
430,-0.9576578297
431,-1.032925016
432,-0.9134204383
433,-1.040556199
434,-0.9114042139
435,-0.8386494959
436,-1.124907536
437,-1.126660232
438,-1.154576751
439,-0.9228963266
440,-0.9403078497
441,-0.9078202794
442,-1.031496154
443,-0.9412336775
444,-0.9183576551
445,-1.02254208
446,-1.221416906
447,-1.001538522
448,-0.9756421038
449,-0.8535403401
450,-0.949251697
451,-0.9535369546
452,-1.194365055
453,-0.9619579262
454,-0.9525753334
455,-1.069612521
456,-0.9295416848
457,-0.9901924105
458,-1.022700639
459,-1.060378803
460,-1.053276727
461,-0.9366638299
462,-0.9526153898
463,-1.032449907
464,-1.049385141
465,-0.743712298
466,-0.9850330934
467,-0.9456575843
468,-0.9726452557
469,-1.150746328
470,-1.084685845
471,-1.107628554
472,-0.9240041668
473,-1.113695045
474,-1.039253172
475,-0.9072082563
476,-0.8815590059
477,-1.065028968
478,-0.9678061218
479,-0.9881058286
480,-0.9898222289
481,-1.005163877
482,-1.132534627
483,-0.8975187382
484,-1.177710982
485,-1.052916346
486,-1.068966283
487,-0.9330923657
488,-0.9497415741
489,-0.9348308711
490,-0.9647474414
491,-1.180878616
492,-0.9972022238
493,-1.003186215
494,-0.9206503299
495,-1.037141484
496,-0.809470106
497,-1.080969007
498,-0.7769352901
499,-0.9847645748
500,-0.9042703423
501,-0.8938116889

500,3.043919914
501,3.070643011
502,3.047229685
503,3.001037669
504,3.089191844
505,2.837546096
506,2.871514305
507,3.033148213
508,3.027609563
509,3.062960216
